time,X,Y,speed,acc,real_acc
1079,2229291.588,931523.9129,0.4,0,0
1080,2229291.285,931523.6458,0.4,0,0
1081,2229290.981,931523.3776,0.41,0,0.01
1082,2229290.675,931523.1086,0.41,0.01,0
1083,2229290.368,931522.8386,0.41,0,0
1084,2229290.06,931522.5676,0.41,0,0
1085,2229289.75,931522.2958,0.41,0,0
1086,2229289.439,931522.0231,0.41,0,0
1087,2229289.127,931521.7495,0.42,0,0.01
1088,2229288.813,931521.4751,0.42,0,0
1089,2229288.499,931521.1998,0.42,0.01,0
1090,2229288.183,931520.9237,0.42,0.01,0
1091,2229287.866,931520.6468,0.42,0,0
1092,2229287.548,931520.3691,0.42,0,0
1093,2229287.228,931520.0906,0.42,0,0
1094,2229286.908,931519.8114,0.43,0,0.01
1095,2229286.586,931519.5314,0.43,0,0
1096,2229286.264,931519.2507,0.43,0,0
1097,2229285.94,931518.9693,0.43,0,0
1098,2229285.615,931518.6873,0.43,0,0
1099,2229285.289,931518.4045,0.43,0.01,0
1100,2229284.962,931518.1211,0.43,0,0
1101,2229284.634,931517.8371,0.43,0,0
1102,2229284.305,931517.5524,0.44,0,0.01
1103,2229283.975,931517.2671,0.44,0.01,0
1104,2229283.644,931516.9812,0.44,0,0
1105,2229283.312,931516.6948,0.44,0,0
1106,2229282.98,931516.4078,0.44,0,0
1107,2229282.646,931516.1203,0.44,0,0
1108,2229282.312,931515.8322,0.44,0,0
1109,2229281.976,931515.5437,0.44,0.01,0
1110,2229281.64,931515.2546,0.44,0,0
1111,2229281.303,931514.9651,0.44,0,0
1112,2229280.965,931514.6751,0.45,0,0.01
1113,2229280.626,931514.3847,0.45,0,0
1114,2229280.287,931514.0938,0.45,0,0
1115,2229279.946,931513.8026,0.45,0,0
1116,2229279.605,931513.5109,0.45,0,0
1117,2229279.264,931513.2189,0.45,0,0
1118,2229278.921,931512.9265,0.45,0,0
1119,2229278.578,931512.6338,0.45,0,0
1120,2229278.234,931512.3408,0.45,0,0
1121,2229277.89,931512.0474,0.45,0,0
1122,2229277.545,931511.7538,0.45,0.01,0
1123,2229277.199,931511.4598,0.45,0,0
1124,2229276.853,931511.1657,0.45,0,0
1125,2229276.506,931510.8712,0.45,0,0
1126,2229276.159,931510.5766,0.46,0,0.01
1127,2229275.811,931510.2817,0.46,0,0
1128,2229275.462,931509.9867,0.46,0.01,0
1129,2229275.113,931509.6915,0.46,0,0
1130,2229274.763,931509.3961,0.46,0,0
1131,2229274.413,931509.1006,0.46,0,0
1132,2229274.063,931508.8049,0.46,0,0
1133,2229273.712,931508.5092,0.46,0,0
1134,2229273.361,931508.2133,0.46,0,0
1135,2229273.009,931507.9174,0.46,0,0
1136,2229272.657,931507.6214,0.46,0,0
1137,2229272.304,931507.3254,0.46,0,0
1138,2229271.951,931507.0293,0.46,0,0
1139,2229271.598,931506.7332,0.46,0,0
1140,2229271.245,931506.4372,0.46,0,0
1141,2229270.891,931506.1411,0.46,0,0
1142,2229270.537,931505.8451,0.46,0,0
1143,2229270.182,931505.5492,0.46,0,0
1144,2229269.828,931505.2533,0.46,0,0
1145,2229269.473,931504.9575,0.46,0,0
1146,2229269.118,931504.6619,0.46,0.01,0
1147,2229268.763,931504.3663,0.46,0,0
1148,2229268.407,931504.0709,0.46,0,0
1149,2229268.052,931503.7757,0.46,0,0
1150,2229267.696,931503.4806,0.46,0,0
1151,2229267.34,931503.1857,0.46,0.01,0
1152,2229266.984,931502.891,0.46,0,0
1153,2229266.628,931502.5965,0.46,0,0
1154,2229266.272,931502.3023,0.46,0,0
1155,2229265.916,931502.0083,0.46,0,0
1156,2229265.56,931501.7146,0.46,0,0
1157,2229265.203,931501.4212,0.46,0,0
1158,2229264.847,931501.1281,0.46,0,0
1159,2229264.491,931500.8353,0.46,0,0
1160,2229264.135,931500.5428,0.46,0,0
1161,2229263.779,931500.2507,0.46,0,0
1162,2229263.423,931499.959,0.46,0,0
1163,2229263.067,931499.6676,0.46,0,0
1164,2229262.711,931499.3767,0.46,0,0
1165,2229262.356,931499.0862,0.46,0,0
1166,2229262,931498.7961,0.46,0,0
1167,2229261.645,931498.5065,0.46,0,0
1168,2229261.289,931498.2173,0.46,0,0
1169,2229260.934,931497.9287,0.46,0.01,0
1170,2229260.58,931497.6405,0.46,0,0
1171,2229260.225,931497.3528,0.46,0,0
1172,2229259.871,931497.0657,0.46,0,0
1173,2229259.517,931496.7792,0.46,0,0
1174,2229259.163,931496.4932,0.45,0,-0.01
1175,2229258.81,931496.2078,0.45,0,0
1176,2229258.457,931495.923,0.45,0.01,0
1177,2229258.104,931495.6388,0.45,0,0
1178,2229257.751,931495.3553,0.45,0,0
1179,2229257.399,931495.0724,0.45,0,0
1180,2229257.048,931494.7901,0.45,0,0
1181,2229256.697,931494.5086,0.45,0,0
1182,2229256.346,931494.2278,0.45,0,0
1183,2229255.996,931493.9476,0.45,0,0
1184,2229255.646,931493.6683,0.45,0,0
1185,2229255.296,931493.3896,0.45,0,0
1186,2229254.947,931493.1118,0.45,0,0
1187,2229254.599,931492.8347,0.45,0,0
1188,2229254.251,931492.5584,0.44,0,-0.01
1189,2229253.904,931492.2829,0.44,0,0
1190,2229253.557,931492.0083,0.44,0.01,0
1191,2229253.211,931491.7345,0.44,0,0
1192,2229252.866,931491.4616,0.44,0,0
1193,2229252.521,931491.1896,0.44,0.01,0
1194,2229252.176,931490.9185,0.44,0,0
1195,2229251.833,931490.6483,0.44,0,0
1196,2229251.49,931490.379,0.44,0,0
1197,2229251.148,931490.1107,0.43,0,-0.01
1198,2229250.806,931489.8433,0.43,0,0
1199,2229250.466,931489.577,0.43,0,0
1200,2229250.126,931489.3116,0.43,0,0
1201,2229249.786,931489.0472,0.43,0.01,0
1202,2229249.448,931488.7839,0.43,0,0
1203,2229249.11,931488.5216,0.43,0,0
1204,2229248.773,931488.2604,0.43,0,0
1205,2229248.437,931488.0003,0.42,0,-0.01
1206,2229248.102,931487.7413,0.42,0,0
1207,2229247.768,931487.4834,0.42,0.01,0
1208,2229247.435,931487.2266,0.42,0,0
1209,2229247.102,931486.971,0.42,0,0
1210,2229246.771,931486.7165,0.42,0.01,0
1211,2229246.44,931486.4632,0.42,0,0
1212,2229246.111,931486.2112,0.41,0,-0.01
1213,2229245.782,931485.9603,0.41,0,0
1214,2229245.454,931485.7107,0.41,0,0
1215,2229245.128,931485.4623,0.41,0,0
1216,2229244.802,931485.2151,0.41,0,0
1217,2229244.478,931484.9693,0.41,0.01,0
1218,2229244.154,931484.7248,0.41,0.01,0
1219,2229243.832,931484.4815,0.4,0,-0.01
1220,2229243.51,931484.2396,0.4,0,0
1221,2229243.19,931483.9991,0.4,0,0
1222,2229242.871,931483.7599,0.4,0,0
1223,2229242.553,931483.5221,0.4,0,0
1224,2229242.237,931483.2857,0.4,0,0
1225,2229241.921,931483.0507,0.39,0.01,-0.01
1226,2229241.607,931482.8171,0.39,0.01,0
1227,2229241.294,931482.585,0.39,0,0
1228,2229240.982,931482.3544,0.39,0,0
1229,2229240.672,931482.1252,0.39,0,0
1230,2229240.363,931481.8975,0.38,0,-0.01
1231,2229240.055,931481.6714,0.38,0,0
1232,2229239.748,931481.4467,0.38,0.01,0
1233,2229239.443,931481.2236,0.38,0,0
1234,2229239.139,931481.0021,0.38,0.01,0
1235,2229238.836,931480.7822,0.37,0,-0.01
1236,2229238.535,931480.5638,0.37,0,0
1237,2229238.235,931480.3471,0.37,0,0
1238,2229237.937,931480.132,0.37,0,0
1239,2229237.64,931479.9185,0.37,0.01,0
1240,2229237.345,931479.7067,0.36,0,-0.01
1241,2229237.051,931479.4966,0.36,0.01,0
1242,2229236.759,931479.2882,0.36,0,0
1243,2229236.468,931479.0815,0.36,0,0
1244,2229236.178,931478.8765,0.35,0.01,-0.01
1245,2229235.89,931478.6733,0.35,0,0
1246,2229235.604,931478.4718,0.35,0,0
1247,2229235.32,931478.2721,0.35,0.01,0
1248,2229235.036,931478.0742,0.35,0,0
1249,2229234.755,931477.8781,0.34,0,-0.01
1250,2229234.475,931477.6838,0.34,0.01,0
1251,2229234.197,931477.4914,0.34,0,0
1252,2229233.921,931477.3008,0.34,0,0
1253,2229233.646,931477.1122,0.33,0.01,-0.01
1254,2229233.373,931476.9254,0.33,0,0
1255,2229233.101,931476.7405,0.33,0.01,0
1256,2229232.832,931476.5575,0.33,0,0
1257,2229232.564,931476.3765,0.32,0,-0.01
1258,2229232.298,931476.1975,0.32,0,0
1259,2229232.034,931476.0204,0.32,0.01,0
1260,2229231.771,931475.8453,0.32,0,0
1261,2229231.511,931475.6723,0.31,0.01,-0.01
1262,2229231.252,931475.5012,0.31,0,0
1263,2229230.995,931475.3322,0.31,0,0
1264,2229230.74,931475.1653,0.3,0.01,-0.01
1265,2229230.487,931475.0004,0.3,0.01,0
1266,2229230.236,931474.8377,0.3,0,0
1267,2229229.987,931474.677,0.3,0,0
1268,2229229.739,931474.5185,0.29,0,-0.01
1269,2229229.494,931474.3621,0.29,0,0
1270,2229229.251,931474.2078,0.29,0.01,0
1271,2229229.01,931474.0558,0.29,0,0
1272,2229228.77,931473.9059,0.28,0,-0.01
1273,2229228.533,931473.7583,0.28,0,0
1274,2229228.298,931473.6128,0.28,0,0
1275,2229228.065,931473.4696,0.27,0.01,-0.01
1276,2229227.834,931473.3287,0.27,0,0
1277,2229227.605,931473.1901,0.27,0,0
1278,2229227.379,931473.0537,0.26,0,-0.01
1279,2229227.154,931472.9196,0.26,0.01,0
1280,2229226.932,931472.7879,0.26,0,0
1281,2229226.712,931472.6585,0.26,0,0
1282,2229226.494,931472.5315,0.25,0,-0.01
1283,2229226.278,931472.4068,0.25,0.01,0
1284,2229226.065,931472.2846,0.25,0.01,0
1285,2229225.853,931472.1647,0.24,0,-0.01
1286,2229225.645,931472.0473,0.24,0,0
1287,2229225.438,931471.9323,0.24,0.01,0
1288,2229225.234,931471.8197,0.23,0.01,-0.01
1289,2229225.032,931471.7096,0.23,0,0
1290,2229224.832,931471.6021,0.23,0,0
1291,2229224.635,931471.497,0.22,0,-0.01
1292,2229224.44,931471.3945,0.22,0.01,0
1293,2229224.247,931471.2944,0.22,0,0
1294,2229224.057,931471.197,0.21,0,-0.01
1295,2229223.87,931471.1021,0.21,0.01,0
1296,2229223.685,931471.0098,0.21,0,0
1297,2229223.502,931470.9201,0.2,0.01,-0.01
1298,2229223.322,931470.8331,0.2,0,0
1299,2229223.144,931470.7487,0.2,0.01,0
1300,2229222.969,931470.6669,0.19,0,-0.01
1301,2229222.797,931470.5878,0.19,0.01,0
1302,2229222.627,931470.5114,0.19,0,0
1303,2229222.459,931470.4377,0.18,0.01,-0.01
1304,2229222.294,931470.3667,0.18,0.01,0
1305,2229222.132,931470.2985,0.18,0,0
1306,2229221.973,931470.233,0.17,0,-0.01
1307,2229221.816,931470.1703,0.17,0.01,0
1308,2229221.661,931470.1104,0.17,0.01,0
1309,2229221.51,931470.0532,0.16,0,-0.01
1310,2229221.361,931469.9989,0.16,0.01,0
1311,2229221.215,931469.9475,0.15,0,-0.01
1312,2229221.071,931469.8989,0.15,0.01,0
1313,2229220.931,931469.8531,0.15,0,0
1314,2229220.793,931469.8103,0.14,0.01,-0.01
1315,2229220.658,931469.7703,0.14,0,0
1316,2229220.526,931469.7333,0.14,0.01,0
1317,2229220.396,931469.6992,0.13,0.01,-0.01
1318,2229220.27,931469.6681,0.13,0,0
1319,2229220.146,931469.6399,0.13,0.01,0
1320,2229220.025,931469.6148,0.12,0,-0.01
1321,2229219.907,931469.5926,0.12,0.01,0
1322,2229219.792,931469.5734,0.12,0.01,0
1323,2229219.68,931469.5573,0.11,0,-0.01
1324,2229219.571,931469.5443,0.11,0.01,0
1325,2229219.465,931469.5343,0.11,0,0
1326,2229219.362,931469.5274,0.1,0.01,-0.01
1327,2229219.262,931469.5235,0.1,0.01,0
1328,2229219.165,931469.5229,0.1,0,0
1329,2229219.071,931469.5253,0.09,0.01,-0.01
1330,2229218.98,931469.5309,0.09,0.01,0
1331,2229218.892,931469.5397,0.09,0,0
1332,2229218.807,931469.5516,0.09,0.01,0
1333,2229218.726,931469.5668,0.08,0.01,-0.01
1334,2229218.647,931469.5852,0.08,0,0
1335,2229218.572,931469.6068,0.08,0,0
1336,2229218.5,931469.6317,0.08,0.01,0
1337,2229218.431,931469.6598,0.07,0.01,-0.01
1338,2229218.365,931469.6912,0.07,0,0
1339,2229218.302,931469.7259,0.07,0.01,0
1340,2229218.243,931469.764,0.07,0.01,0
1341,2229218.187,931469.8053,0.07,0,0
1342,2229218.134,931469.8501,0.07,0.01,0
1343,2229218.084,931469.8981,0.07,0.01,0
1344,2229218.038,931469.9496,0.07,0,0
1345,2229217.995,931470.0045,0.07,0.01,0
1346,2229217.956,931470.0628,0.07,0.01,0
1347,2229217.92,931470.1245,0.07,0,0
1348,2229217.887,931470.1897,0.07,0.01,0
1349,2229217.857,931470.2583,0.07,0,0
1350,2229217.832,931470.3305,0.08,0,0.01
1351,2229217.809,931470.4061,0.08,0.01,0
1352,2229217.79,931470.4852,0.08,0,0
1353,2229217.774,931470.5679,0.08,0,0
1354,2229217.762,931470.6541,0.09,0.01,0.01
1355,2229217.754,931470.7439,0.09,0,0
1356,2229217.749,931470.8373,0.09,0,0
1357,2229217.747,931470.9343,0.1,0.01,0.01
1358,2229217.749,931471.0349,0.1,0,0
1359,2229217.755,931471.1391,0.1,0.01,0
1360,2229217.764,931471.247,0.11,0.01,0.01
1361,2229217.777,931471.3585,0.11,0,0
1362,2229217.793,931471.4737,0.12,0.01,0.01
1363,2229217.813,931471.5926,0.12,0,0
1364,2229217.837,931471.7153,0.12,0,0
1365,2229217.865,931471.8416,0.13,0.01,0.01
1366,2229217.896,931471.9717,0.13,0,0
1367,2229217.931,931472.1056,0.14,0,0.01
1368,2229217.969,931472.2433,0.14,0.01,0
1369,2229218.012,931472.3847,0.15,0,0.01
1370,2229218.058,931472.53,0.15,0.01,0
1371,2229218.108,931472.6791,0.16,0,0.01
1372,2229218.162,931472.8321,0.16,0,0
1373,2229218.219,931472.9889,0.17,0.01,0.01
1374,2229218.281,931473.1496,0.17,0,0
1375,2229218.346,931473.3142,0.18,0.01,0.01
1376,2229218.415,931473.4827,0.18,0.01,0
1377,2229218.488,931473.6551,0.19,0,0.01
1378,2229218.565,931473.8311,0.19,0.01,0
1379,2229218.642,931474.0088,0.19,0,0
1380,2229218.716,931474.1859,0.19,0.01,0
1381,2229218.783,931474.36,0.19,0.01,0
1382,2229218.841,931474.529,0.18,0.01,-0.01
1383,2229218.885,931474.6904,0.17,0.02,-0.01
1384,2229218.912,931474.8422,0.15,0.01,-0.02
1385,2229218.92,931474.9825,0.14,0.02,-0.01
1386,2229218.91,931475.112,0.13,0.02,-0.01
1387,2229218.882,931475.232,0.12,0.02,-0.01
1388,2229218.839,931475.3438,0.12,0.01,0
1389,2229218.783,931475.4486,0.12,0.02,0
1390,2229218.715,931475.5477,0.12,0.01,0
1391,2229218.637,931475.6424,0.12,0.01,0
1392,2229218.549,931475.7337,0.13,0.01,0.01
1393,2229218.454,931475.8221,0.13,0.01,0
1394,2229218.35,931475.9077,0.13,0,0
1395,2229218.238,931475.9909,0.14,0.01,0.01
1396,2229218.118,931476.0719,0.14,0.01,0
1397,2229217.991,931476.1508,0.15,0.01,0.01
1398,2229217.856,931476.2279,0.16,0,0.01
1399,2229217.717,931476.3027,0.16,0.01,0
1400,2229217.577,931476.3748,0.16,0,0
1401,2229217.438,931476.4437,0.15,0,-0.01
1402,2229217.305,931476.509,0.15,0.01,0
1403,2229217.179,931476.5701,0.14,0.01,-0.01
1404,2229217.065,931476.6267,0.13,0.02,-0.01
1405,2229216.965,931476.6782,0.11,0.01,-0.02
1406,2229216.879,931476.7241,0.1,0.01,-0.01
1407,2229216.806,931476.7638,0.08,0.02,-0.02
1408,2229216.747,931476.7968,0.07,0.01,-0.01
1409,2229216.702,931476.8224,0.05,0.01,-0.02
1410,2229216.67,931476.8402,0.04,0.02,-0.01
1411,2229216.65,931476.8499,0.02,0.01,-0.02
1412,2229216.64,931476.8528,0.01,0.01,-0.01
1413,2229216.636,931476.8506,0,0.01,-0.01
1414,2229216.636,931476.8449,0.01,0.01,0.01
1415,2229216.637,931476.8376,0.01,0,0
1416,2229216.635,931476.8301,0.01,0,0
1417,2229216.628,931476.8242,0.01,0.01,0
1418,2229216.612,931476.8217,0.02,0.01,0.01
1419,2229216.587,931476.825,0.03,0.01,0.01
1420,2229216.55,931476.8366,0.04,0.01,0.01
1421,2229216.501,931476.859,0.05,0.01,0.01
1422,2229216.437,931476.8947,0.07,0.02,0.02
1423,2229216.359,931476.9463,0.09,0.02,0.02
1424,2229216.265,931477.0151,0.12,0.02,0.03
1425,2229216.158,931477.0981,0.14,0.02,0.02
1426,2229216.043,931477.1913,0.15,0.01,0.01
1427,2229215.922,931477.2907,0.16,0.01,0.01
1428,2229215.8,931477.392,0.16,0,0
1429,2229215.682,931477.4913,0.15,0,-0.01
1430,2229215.569,931477.5844,0.15,0.01,0
1431,2229215.467,931477.6678,0.13,0.01,-0.02
1432,2229215.377,931477.7397,0.12,0.01,-0.01
1433,2229215.301,931477.7991,0.1,0.01,-0.02
1434,2229215.24,931477.8446,0.08,0.02,-0.02
1435,2229215.196,931477.8752,0.05,0.03,-0.03
1436,2229215.171,931477.8897,0.03,0.02,-0.02
1437,2229215.166,931477.8867,0.01,0.03,-0.02
1438,2229215.183,931477.8657,0.03,0.03,0.02
1439,2229215.218,931477.8275,0.05,0.03,0.02
1440,2229215.269,931477.7736,0.07,0.01,0.02
1441,2229215.334,931477.7054,0.09,0.02,0.02
1442,2229215.408,931477.6241,0.11,0.01,0.02
1443,2229215.489,931477.5313,0.12,0.01,0.01
1444,2229215.574,931477.4284,0.13,0.01,0.01
1445,2229215.662,931477.3164,0.14,0.01,0.01
1446,2229215.752,931477.1968,0.15,0.01,0.01
1447,2229215.845,931477.0708,0.16,0.01,0.01
1448,2229215.938,931476.9396,0.16,0,0
1449,2229216.031,931476.8045,0.16,0.01,0
1450,2229216.124,931476.6666,0.17,0,0.01
1451,2229216.215,931476.527,0.17,0,0
1452,2229216.306,931476.3847,0.17,0,0
1453,2229216.398,931476.2385,0.17,0.01,0
1454,2229216.491,931476.0872,0.18,0,0.01
1455,2229216.587,931475.9297,0.18,0.01,0
1456,2229216.686,931475.7646,0.19,0.01,0.01
1457,2229216.788,931475.5915,0.2,0,0.01
1458,2229216.894,931475.4123,0.21,0.01,0.01
1459,2229217.001,931475.2298,0.21,0,0
1460,2229217.11,931475.0466,0.21,0,0
1461,2229217.22,931474.8653,0.21,0,0
1462,2229217.328,931474.6887,0.21,0,0
1463,2229217.435,931474.5194,0.2,0.01,-0.01
1464,2229217.539,931474.3592,0.19,0.01,-0.01
1465,2229217.64,931474.2059,0.18,0.01,-0.01
1466,2229217.736,931474.0565,0.18,0,0
1467,2229217.827,931473.9078,0.17,0.01,-0.01
1468,2229217.913,931473.7569,0.17,0,0
1469,2229217.992,931473.6006,0.18,0.01,0.01
1470,2229218.064,931473.4365,0.18,0.01,0
1471,2229218.125,931473.265,0.18,0.01,0
1472,2229218.173,931473.0869,0.18,0.01,0
1473,2229218.205,931472.9033,0.19,0.02,0.01
1474,2229218.219,931472.7152,0.19,0.02,0
1475,2229218.21,931472.5235,0.19,0.02,0
1476,2229218.177,931472.3292,0.2,0.02,0.01
1477,2229218.118,931472.1339,0.2,0.03,0
1478,2229218.034,931471.9418,0.21,0.02,0.01
1479,2229217.929,931471.758,0.21,0.02,0
1480,2229217.807,931471.5874,0.21,0.02,0
1481,2229217.669,931471.4348,0.21,0.03,0
1482,2229217.52,931471.3053,0.2,0.02,-0.01
1483,2229217.363,931471.2027,0.19,0.03,-0.01
1484,2229217.2,931471.1266,0.18,0.02,-0.01
1485,2229217.035,931471.0759,0.17,0.03,-0.01
1486,2229216.869,931471.0491,0.17,0.02,0
1487,2229216.706,931471.0448,0.16,0.03,-0.01
1488,2229216.549,931471.0619,0.16,0.02,0
1489,2229216.4,931471.0988,0.15,0.02,-0.01
1490,2229216.261,931471.1539,0.15,0.02,0
1491,2229216.131,931471.2243,0.15,0.01,0
1492,2229216.009,931471.3065,0.15,0.01,0
1493,2229215.893,931471.3971,0.15,0.01,0
1494,2229215.781,931471.4928,0.15,0.01,0
1495,2229215.671,931471.5903,0.15,0,0
1496,2229215.561,931471.686,0.15,0,0
